Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2012,2012,2012,2,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,140501718,,,0
H3,2012,2012,2012,2,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,42839765,,,0
H3,2012,2012,2012,2,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,74902768,,,0
H3,2012,2012,2012,2,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14127580,,,0
H3,2012,2012,2012,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2715585,,,0
H3,2012,2012,2012,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,21253276,,,0
H3,2012,2012,2012,2,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9252406,,,0
H3,2012,2012,2012,2,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,691875,,,0
H3,2012,2012,2012,2,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,204085530,,,0
H3,2012,2012,2012,2,0,1,Import,212,Dominica,DMA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1549619,,,0
H3,2012,2012,2012,2,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,36829666,,,0
H3,2012,2012,2012,2,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,26905901,,,0
H3,2012,2012,2012,2,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3108342,,,0
H3,2012,2012,2012,2,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,25821792,,,0
H3,2012,2012,2012,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,21186714,,,0
H3,2012,2012,2012,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13198922,,,0
H3,2012,2012,2012,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,44595496,,,0
H3,2012,2012,2012,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,22729259,,,0
H3,2012,2012,2012,2,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1621831,,,0
H3,2012,2012,2012,2,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3987901,,,0
H3,2012,2012,2012,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,708855061,,,0
H3,2012,2012,2012,2,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8127092,,,0
H3,2012,2012,2012,2,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,19789930,,,0
H3,2012,2012,2012,2,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,175461795,,,0
H3,2012,2012,2012,2,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,33799273,,,0
H3,2012,2012,2012,2,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,349429,,,0
H3,2012,2012,2012,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14415550,,,0
H3,2012,2012,2012,2,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,80923801,,,0
H3,2012,2012,2012,2,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,15779706,,,0
H3,2012,2012,2012,2,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11421366,,,0
H3,2012,2012,2012,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3598293,,,0
H3,2012,2012,2012,2,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,10774506,,,0
H3,2012,2012,2012,2,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8026775,,,0
H3,2012,2012,2012,2,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2812306,,,0
H3,2012,2012,2012,2,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2056785,,,0
H3,2012,2012,2012,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,47910147,,,0
H3,2012,2012,2012,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2281443523,,,0
H3,2012,2012,2012,2,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,16068994,,,0
H3,2012,2012,2012,2,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7560779,,,0
H3,2012,2012,2012,2,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2175964,,,0
H3,2012,2012,2012,2,0,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,702088,,,0
H3,2012,2012,2012,2,0,1,Import,796,Turks and Caicos Isds,TCA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5454045,,,0
H3,2012,2012,2012,2,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,146654715,,,0
H3,2012,2012,2012,2,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,526552202,,,0
H3,2012,2012,2012,2,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4327617,,,0
H3,2012,2012,2012,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2987461,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,141922163,,,0
H3,2013,2013,2013,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8012390,,,0
H3,2013,2013,2013,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3254189,,,0
H3,2013,2013,2013,2,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5237321,,,0
H3,2013,2013,2013,2,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1825930,,,0
H3,2013,2013,2013,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1094962,,,0
H3,2013,2013,2013,2,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,25109218,,,0
H3,2013,2013,2013,2,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2591979,,,0
H3,2013,2013,2013,2,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,56421960,,,0
H3,2013,2013,2013,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13962695,,,0
H3,2013,2013,2013,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,59876337,,,0
H3,2013,2013,2013,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,25165183,,,0
H3,2013,2013,2013,2,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,49308622,,,0
H3,2013,2013,2013,2,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2978086,,,0
H3,2013,2013,2013,2,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3192143,,,0
H3,2013,2013,2013,2,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,20735714,,,0
H3,2013,2013,2013,2,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,32490887,,,0
H3,2013,2013,2013,2,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,366194,,,0
H3,2013,2013,2013,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,20276430,,,0
H3,2013,2013,2013,2,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,17961889,,,0
H3,2013,2013,2013,2,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11283788,,,0
H3,2013,2013,2013,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7213914,,,0
H3,2013,2013,2013,2,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14456069,,,0
H3,2013,2013,2013,2,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2228156,,,0
H3,2013,2013,2013,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,47647208,,,0
H3,2013,2013,2013,2,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5987861,,,0
H3,2013,2013,2013,2,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,10561023,,,0
H3,2013,2013,2013,2,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1843826,,,0
H3,2013,2013,2013,2,0,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,686632,,,0
H3,2013,2013,2013,2,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,185629076,,,0
H3,2013,2013,2013,2,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,591941836,,,0
H3,2013,2013,2013,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4016175,,,0
H3,2014,2014,2014,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7964114,,,0
H3,2014,2014,2014,2,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12745879,,,0
H3,2014,2014,2014,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1729660,,,0
H3,2014,2014,2014,2,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3370321,,,0
H3,2014,2014,2014,2,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,41170920,,,0
H3,2014,2014,2014,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13218957,,,0
H3,2014,2014,2014,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,60460356,,,0
H3,2014,2014,2014,2,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,22098209,,,0
H3,2014,2014,2014,2,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,30021007,,,0
H3,2014,2014,2014,2,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,323627,,,0
H3,2014,2014,2014,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,24100260,,,0
H3,2014,2014,2014,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8260298,,,0
H3,2014,2014,2014,2,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13713570,,,0
H3,2014,2014,2014,2,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2675518,,,0
H3,2014,2014,2014,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,48605802,,,0
H3,2014,2014,2014,2,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8500978,,,0
H3,2014,2014,2014,2,0,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,6981533,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9548673,,,0
H3,2014,2014,2014,2,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2134981,,,0
H3,2014,2014,2014,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2023045,,,0
H3,2015,2015,2015,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7959472,,,0
H3,2015,2015,2015,2,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2896882,,,0
H3,2015,2015,2015,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14082551,,,0
H3,2015,2015,2015,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,19546017,,,0
H3,2015,2015,2015,2,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2902253,,,0
H3,2015,2015,2015,2,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1920405,,,0
H3,2015,2015,2015,2,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9658726,,,0
H3,2015,2015,2015,2,0,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13598787,,,0
H3,2015,2015,2015,2,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,131179798,,,0
H2,2011,2011,2011,2,0,1,Import,4,Afghanistan,AFG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,17435697,,,0
H2,2011,2011,2011,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13630123,,,0
H2,2011,2011,2011,2,0,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,39729467,,,0
H2,2011,2011,2011,2,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5101691,,,0
H2,2011,2011,2011,2,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5936245,,,0
H2,2011,2011,2011,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,788291,,,0
H2,2011,2011,2011,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7724859,,,0
H2,2011,2011,2011,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1123536,,,0
H2,2011,2011,2011,2,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,576357,,,0
H2,2011,2011,2011,2,0,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11079972,,,0
H2,2011,2011,2011,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,61468991,,,0
H2,2011,2011,2011,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14274000,,,0
H2,2011,2011,2011,2,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,93244207,,,0
H2,2011,2011,2011,2,0,1,Import,548,Vanuatu,VUT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2055764,,,0
H2,2011,2011,2011,2,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1151618,,,0
H2,2011,2011,2011,2,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1156372,,,0
H2,2011,2011,2011,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,74110538,,,0
H2,2011,2011,2011,2,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8994666,,,0
H2,2011,2011,2011,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,979015062,,,0
H2,2011,2011,2011,2,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,184325110,,,0
H2,2012,2012,2012,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12676613,,,0
H2,2012,2012,2012,2,0,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,38419698,,,0
H2,2012,2012,2012,2,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2709168,,,0
H2,2012,2012,2012,2,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4054956,,,0
H2,2012,2012,2012,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,572939,,,0
H2,2012,2012,2012,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11003574,,,0
H2,2012,2012,2012,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,888842,,,0
H2,2012,2012,2012,2,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,372216,,,0
H2,2012,2012,2012,2,0,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13194300,,,0
H2,2012,2012,2012,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,55744903,,,0
H2,2012,2012,2012,2,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1110377,,,0
H2,2012,2012,2012,2,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1058759,,,0
H2,2012,2012,2012,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,65277686,,,0
H2,2012,2012,2012,2,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,182229559,,,0
H2,2012,2012,2012,2,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7412244,,,0
H2,2012,2012,2012,2,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,218334090,,,0
H2,2013,2013,2013,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14252149,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,19826964,,,0
H2,2013,2013,2013,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,343258,,,0
H2,2013,2013,2013,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,10668588,,,0
H2,2013,2013,2013,2,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,313537,,,0
H2,2013,2013,2013,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,68172357,,,0
H2,2013,2013,2013,2,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1116024,,,0
H2,2013,2013,2013,2,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1272233,,,0
H2,2013,2013,2013,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,78743863,,,0
H2,2013,2013,2013,2,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,159495208,,,0
